time;_state_;in;indisc;inerr;innucast;inucast;out;outdisc;outerr;outnucast;outqlen;outucast
1632038400;1,0000000000e+02;1,3935852233e+04;1,9775911333e-01;0,0000000000e+00;5,5739297333e-01;2,5613607200e+01;9,3263076188e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9664788200e+01
1632040200;1,0000000000e+02;1,2256259263e+04;1,9699208667e-01;0,0000000000e+00;5,5666653333e-01;2,4234273927e+01;9,2716640787e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9009436507e+01
1632042000;1,0000000000e+02;1,2755381551e+04;1,9720172000e-01;0,0000000000e+00;5,5751111333e-01;2,5060932867e+01;9,3935977812e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9731932833e+01
1632043800;1,0000000000e+02;1,2064786542e+04;1,9782998000e-01;0,0000000000e+00;5,5704182667e-01;2,4063969267e+01;9,1978500463e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8940424927e+01
1632045600;1,0000000000e+02;1,2093998189e+04;1,9742336667e-01;0,0000000000e+00;5,5805314000e-01;2,4284707067e+01;9,3111040191e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9205331233e+01
1632047400;1,0000000000e+02;1,2104566276e+04;1,9723090000e-01;0,0000000000e+00;5,5690840667e-01;2,4192838480e+01;9,2781325717e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9061039980e+01
1632049200;1,0000000000e+02;1,2121493351e+04;1,9777628667e-01;0,0000000000e+00;5,5667265333e-01;2,4372521573e+01;9,3083112674e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9286658467e+01
1632051000;1,0000000000e+02;1,2103969521e+04;1,9722129333e-01;0,0000000000e+00;5,5812924000e-01;2,4171239773e+01;9,2403236353e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9097506587e+01
1632052800;1,0000000000e+02;1,2096606747e+04;1,9722464000e-01;0,0000000000e+00;5,5801238667e-01;2,4397367607e+01;9,3489581061e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9289987840e+01
1632054600;1,0000000000e+02;1,2046545742e+04;1,9778040000e-01;0,0000000000e+00;5,5679118000e-01;2,4166841387e+01;9,2463333867e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8974418387e+01
1632056400;1,0000000000e+02;1,2082342865e+04;1,9713917556e-01;0,0000000000e+00;5,5752308222e-01;2,4360610100e+01;9,3209942616e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9229436563e+01
1632058200;1,0000000000e+02;1,2058817976e+04;1,9727140667e-01;0,0000000000e+00;5,5624168667e-01;2,4102622653e+01;9,2066882389e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8949293133e+01
1632060000;1,0000000000e+02;1,2102541161e+04;1,9777946667e-01;0,0000000000e+00;5,5756346667e-01;2,4459685553e+01;9,3519772672e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9283212720e+01
1632061800;1,0000000000e+02;1,2033543643e+04;1,9721907333e-01;0,0000000000e+00;5,5852075333e-01;2,4102726880e+01;9,1854754656e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8827144853e+01
1632063600;1,0000000000e+02;1,2110308529e+04;1,9753041333e-01;0,0000000000e+00;5,5668643333e-01;2,4437589900e+01;9,3568840635e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9312620133e+01
1632065400;1,0000000000e+02;1,2033563758e+04;1,9747555333e-01;0,0000000000e+00;5,5720331333e-01;2,3992027973e+01;9,1878796838e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8873955753e+01
1632067200;1,0000000000e+02;1,2079927882e+04;1,9722330000e-01;0,0000000000e+00;5,5666293333e-01;2,4219590747e+01;9,2322033117e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9098637493e+01
1632069000;1,0000000000e+02;1,2063352561e+04;1,9720695333e-01;0,0000000000e+00;5,5752228000e-01;2,4015316633e+01;9,1943233218e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8900195787e+01
1632070800;1,0000000000e+02;1,2159658338e+04;1,9750222889e-01;0,0000000000e+00;5,5810898111e-01;2,4454861489e+01;9,3568191323e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9335077560e+01
1632072600;1,0000000000e+02;1,2323891874e+04;1,9747017333e-01;0,0000000000e+00;5,5707915333e-01;2,4582054367e+01;9,3729071668e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9467967653e+01
1632074400;1,0000000000e+02;1,2336628942e+04;1,9722722000e-01;0,0000000000e+00;5,5744922000e-01;2,4537417660e+01;9,3325667973e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9487298073e+01
1632076200;1,0000000000e+02;1,2067019780e+04;1,9723494667e-01;0,0000000000e+00;5,5670310000e-01;2,4024776700e+01;9,1876160345e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8877864993e+01
1632078000;1,0000000000e+02;1,2593806557e+04;1,9765600111e-01;0,0000000000e+00;5,5768410778e-01;2,6560307222e+01;9,6383243953e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0928455859e+01
1632079800;1,0000000000e+02;1,3264543554e+04;1,9732096667e-01;0,0000000000e+00;5,5773132000e-01;3,0342688147e+01;1,3172656194e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,5593879733e+01
1632081600;1,0000000000e+02;8,3140058455e+03;1,9743395667e-01;0,0000000000e+00;5,5697678583e-01;1,7574579865e+01;6,6457304540e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3989009380e+01
1632083400;1,0000000000e+02;1,0705243468e+04;1,9756811667e-01;0,0000000000e+00;5,5746332750e-01;2,1347133682e+01;8,3270826242e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,6752749813e+01
1632085200;1,0000000000e+02;1,1794035366e+04;1,9776425333e-01;0,0000000000e+00;5,5772672667e-01;2,3289230320e+01;9,0750989891e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8149789907e+01
1632087000;1,0000000000e+02;1,1792154594e+04;1,9723415333e-01;0,0000000000e+00;5,5702581333e-01;2,3132490007e+01;9,0776766544e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8013545173e+01
1632088800;1,0000000000e+02;1,1841964809e+04;1,9723380667e-01;0,0000000000e+00;5,5747648667e-01;2,3419615267e+01;9,1570866163e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8309799000e+01
1632090600;1,0000000000e+02;1,1890514666e+04;1,9777026667e-01;0,0000000000e+00;5,5699586000e-01;2,3251831353e+01;9,0924635397e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8247023613e+01
1632092400;1,0000000000e+02;1,1866192929e+04;1,9720544667e-01;0,0000000000e+00;5,5796609333e-01;2,3526440967e+01;9,1997355128e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8339901073e+01
1632094200;1,0000000000e+02;1,1835114498e+04;1,9779202667e-01;0,0000000000e+00;5,5726156667e-01;2,3203159940e+01;9,0787373311e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8097863047e+01
1632096000;1,0000000000e+02;1,1808754216e+04;1,9722828667e-01;0,0000000000e+00;5,5702590667e-01;2,3313823893e+01;9,0892365564e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8189827667e+01
1632097800;1,0000000000e+02;1,1814288084e+04;1,9719172000e-01;0,0000000000e+00;5,5735448000e-01;2,3257124607e+01;9,1188374576e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8129674153e+01
1632099600;1,0000000000e+02;1,2302570373e+04;1,9777070667e-01;0,0000000000e+00;5,5811845333e-01;2,3709178233e+01;9,1615942143e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8380321067e+01
1632101400;1,0000000000e+02;1,1852222116e+04;1,9757350000e-01;0,0000000000e+00;5,5639204667e-01;2,3285933533e+01;9,1773292779e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8272107860e+01
1632103200;1,0000000000e+02;1,3065883586e+04;1,9744850000e-01;0,0000000000e+00;5,5724597333e-01;2,4446770793e+01;9,2845264346e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8830463507e+01
1632105000;1,0000000000e+02;1,2206841517e+04;1,9721680000e-01;0,0000000000e+00;5,5698324667e-01;2,3707143307e+01;9,2025238481e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8453193220e+01
1632106800;1,0000000000e+02;1,2732470621e+04;1,9773444000e-01;0,0000000000e+00;5,5763770000e-01;2,4260146113e+01;9,2500624758e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8765610907e+01
1632108600;1,0000000000e+02;1,1723935936e+04;1,9728703778e-01;0,0000000000e+00;5,5797865889e-01;2,3062157613e+01;9,0334493933e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7949446813e+01
1632110400;1,0000000000e+02;4,6642673754e+04;1,9756094667e-01;0,0000000000e+00;5,5689852000e-01;4,6886058787e+01;9,5643092000e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4129839027e+01
1632112200;1,0000000000e+02;1,1475413377e+04;1,9743978667e-01;0,0000000000e+00;5,5770257333e-01;2,3023135600e+01;9,0737649615e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8198946767e+01
1632114000;1,0000000000e+02;1,1800427160e+04;1,9714166000e-01;0,0000000000e+00;5,5684802000e-01;2,3524164753e+01;9,2058284589e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8485822127e+01
1632115800;1,0000000000e+02;2,9475004188e+04;1,9761806000e-01;0,0000000000e+00;5,5761959333e-01;3,8333167353e+01;1,0728843078e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,8482008527e+01
1632117600;1,0000000000e+02;1,5062167456e+05;1,9742150667e-01;0,0000000000e+00;5,5747124000e-01;1,3649758491e+02;1,8350415273e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,0430460327e+01
1632119400;1,0000000000e+02;3,4403281942e+05;1,9725430667e-01;0,0000000000e+00;5,5699858000e-01;2,8456953155e+02;2,9755361030e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,2868986114e+02
1632121200;1,0000000000e+02;9,9188688325e+05;1,9760305111e-01;0,0000000000e+00;5,5770584444e-01;7,2414131110e+02;3,8248065252e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6426332813e+02
1632123000;1,0000000000e+02;3,5530551121e+06;1,9760687889e-01;0,0000000000e+00;5,5779884000e-01;2,4926657289e+03;7,7085908164e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,9189902873e+02
1632124800;1,0000000000e+02;6,4348084659e+05;1,9702345444e-01;0,0000000000e+00;5,5674301778e-01;5,2033864263e+02;6,8698294651e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1189600950e+02
1632126600;1,0000000000e+02;5,7062077668e+05;1,9792038444e-01;0,0000000000e+00;5,5763845556e-01;4,4851212500e+02;3,0755353426e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,6593015548e+02
1632128400;1,0000000000e+02;3,2767459802e+05;1,9727375556e-01;0,0000000000e+00;5,5699107222e-01;2,7069456795e+02;2,3754910975e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1780192524e+02
1632130200;1,0000000000e+02;1,3374132200e+05;1,9117922333e-01;0,0000000000e+00;5,5782969222e-01;1,3231622329e+02;2,1476265212e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,5073345089e+01
1632132000;1,0000000000e+02;1,8838086317e+05;1,9720637778e-01;0,0000000000e+00;5,5718679333e-01;1,6668068957e+02;2,0922518777e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;8,0073596944e+01
1632133800;1,0000000000e+02;3,4436006775e+05;1,9722685889e-01;0,0000000000e+00;5,5681917111e-01;2,7614272275e+02;2,2587326127e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0870393511e+02
1632135600;1,0000000000e+02;6,5843545424e+04;1,9759705333e-01;0,0000000000e+00;5,5750925778e-01;7,2739778114e+01;1,5760305436e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,6598892101e+01
1632137400;1,0000000000e+02;2,4687572376e+05;1,9739777444e-01;0,0000000000e+00;5,5706458667e-01;2,1487410099e+02;2,4305682835e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0131802979e+02
1632139200;1,0000000000e+02;2,7688999931e+05;1,9722977444e-01;0,0000000000e+00;5,5807410444e-01;2,4344912673e+02;2,9337175301e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,2090641295e+02
1632141000;1,0000000000e+02;6,0473642945e+05;1,9777157111e-01;0,0000000000e+00;5,5719921222e-01;5,0581411524e+02;4,5175391564e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1488548224e+02
1632142800;1,0000000000e+02;3,3670868699e+05;1,9748372056e-01;0,0000000000e+00;5,5685859222e-01;3,3005222469e+02;3,1746189204e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,5541070093e+02
1632144600;1,0000000000e+02;1,2683214304e+05;1,9741455000e-01;0,0000000000e+00;5,5726323444e-01;1,6480494809e+02;2,3609857752e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,7172680191e+01
1632146400;1,0000000000e+02;4,1633744024e+05;1,9776878667e-01;0,0000000000e+00;5,5789002444e-01;3,4213040881e+02;2,8591173956e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,4731184230e+02
1632148200;1,0000000000e+02;3,5798385275e+05;1,9721977222e-01;0,0000000000e+00;5,5707662333e-01;3,0801716733e+02;2,9034708752e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3558311883e+02
1632150000;1,0000000000e+02;7,9921708966e+04;1,9779755222e-01;0,0000000000e+00;5,5727343778e-01;8,2854682817e+01;1,6914676825e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;5,0380620264e+01
1632151800;1,0000000000e+02;1,0032211430e+05;1,9765377889e-01;0,0000000000e+00;5,5791940444e-01;9,4870647182e+01;1,4200807131e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,5463999849e+01
1632153600;1,0000000000e+02;4,4546022607e+04;1,9736319444e-01;0,0000000000e+00;5,5712437111e-01;5,3629319386e+01;1,2824274097e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,6386355797e+01
1632155400;1,0000000000e+02;1,6910549517e+04;1,9720183111e-01;0,0000000000e+00;5,5730873667e-01;2,9657612401e+01;9,9994554498e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,2493224410e+01
1632157200;1,0000000000e+02;1,3059004859e+04;1,9720824111e-01;0,0000000000e+00;5,5706038222e-01;2,6089234014e+01;9,7135647009e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0704766117e+01
1632159000;1,0000000000e+02;1,3023712678e+04;1,9723182778e-01;0,0000000000e+00;5,5725173111e-01;2,5697450082e+01;9,9369398904e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0396623948e+01
1632160800;1,0000000000e+02;1,1773590594e+04;1,9780021889e-01;0,0000000000e+00;5,5796241222e-01;2,3393245502e+01;9,1918653327e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8243132390e+01
1632162600;1,0000000000e+02;1,1783598169e+04;1,9721927889e-01;0,0000000000e+00;5,5709164444e-01;2,3381766320e+01;9,2413324232e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8175736949e+01
1632164400;1,0000000000e+02;1,2266632309e+04;1,9775731444e-01;0,0000000000e+00;5,5729344556e-01;2,5612669823e+01;9,5399883078e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9950627758e+01
1632166200;1,0000000000e+02;1,3419496761e+04;1,9765388444e-01;0,0000000000e+00;5,5710805000e-01;3,0470314318e+01;1,3701965991e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,5856040423e+01
1632168000;1,0000000000e+02;1,1999648521e+04;1,9735483333e-01;0,0000000000e+00;5,5780073333e-01;2,3783451681e+01;9,3193809121e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8593825156e+01
1632169800;1,0000000000e+02;1,1817727010e+04;1,9714638333e-01;0,0000000000e+00;5,5715524667e-01;2,3427840459e+01;9,3509618381e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8388361869e+01
1632171600;1,0000000000e+02;1,1805550257e+04;1,9763528222e-01;0,0000000000e+00;5,5705945000e-01;2,3319590362e+01;9,2196528724e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8549111604e+01
1632173400;1,0000000000e+02;1,1692396261e+04;1,9737031222e-01;0,0000000000e+00;5,5740407667e-01;2,3034859512e+01;9,2203558709e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8263344813e+01
1632175200;1,0000000000e+02;1,1819221642e+04;1,9764808111e-01;0,0000000000e+00;5,5821072889e-01;2,3335600416e+01;9,1975330979e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8513272527e+01
1632177000;1,0000000000e+02;1,1732908927e+04;1,9735271222e-01;0,0000000000e+00;5,5668002222e-01;2,3156491482e+01;9,2049210852e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8350100052e+01
1632178800;1,0000000000e+02;1,1753555197e+04;1,9720271222e-01;0,0000000000e+00;5,5730691111e-01;2,3227567310e+01;9,2156504458e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8528106586e+01
1632180600;1,0000000000e+02;1,1832939215e+04;1,9778498111e-01;0,0000000000e+00;5,5711042000e-01;2,3347149973e+01;9,2956612878e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8592867254e+01
1632182400;1,0000000000e+02;1,1730146040e+04;1,9721341667e-01;0,0000000000e+00;5,5676988667e-01;2,3281487761e+01;9,2144601854e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8554233429e+01
1632184200;1,0000000000e+02;1,1749037529e+04;1,9724254000e-01;0,0000000000e+00;5,5838150222e-01;2,3226193019e+01;9,2859389356e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8451020768e+01
1632186000;1,0000000000e+02;1,1760059752e+04;1,9719911778e-01;0,0000000000e+00;5,5647652333e-01;2,3247525259e+01;9,2114870364e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8549714741e+01
1632187800;1,0000000000e+02;1,1838098808e+04;1,9723502444e-01;0,0000000000e+00;5,5738956556e-01;2,3192087851e+01;9,2109047018e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8456543807e+01
1632189600;1,0000000000e+02;1,1931071178e+04;1,9723701556e-01;0,0000000000e+00;5,5712421111e-01;2,3757456486e+01;9,4367747721e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9056640586e+01
1632191400;1,0000000000e+02;1,1825175511e+04;1,9721237556e-01;0,0000000000e+00;5,5731817000e-01;2,3254530406e+01;9,2815866836e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8569547958e+01
1632193200;1,0000000000e+02;1,3138769574e+04;1,9729382333e-01;0,0000000000e+00;5,5843858222e-01;2,4847837579e+01;9,5397671631e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9242672390e+01
1632195000;1,0000000000e+02;1,1728512101e+04;1,9766468667e-01;0,0000000000e+00;5,5688580111e-01;2,3215117009e+01;9,1976411395e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8069321797e+01
1632196800;1,0000000000e+02;4,6752832828e+04;1,9723015556e-01;0,0000000000e+00;5,5737242556e-01;4,7304561909e+01;9,6748172158e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4220290893e+01
1632198600;1,0000000000e+02;1,1082758465e+04;1,9727572111e-01;0,0000000000e+00;5,5684148444e-01;2,2562917530e+01;9,0117076440e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7609768927e+01
1632200400;1,0000000000e+02;1,0968615692e+04;1,9772984333e-01;0,0000000000e+00;5,5763625111e-01;2,2770726017e+01;9,0561928415e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7944778581e+01
1632202200;1,0000000000e+02;1,9860565472e+05;1,9721945889e-01;0,0000000000e+00;5,5821052111e-01;1,5979282139e+02;1,4897401188e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;5,9682993774e+01
1632204000;1,0000000000e+02;1,6514735164e+05;1,9763329222e-01;0,0000000000e+00;5,5665225222e-01;1,4024702083e+02;1,5028992940e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,0071671344e+01
1632205800;1,0000000000e+02;1,8993349168e+05;1,9736680778e-01;0,0000000000e+00;5,5740561111e-01;1,6582153007e+02;1,8847992002e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,9328830220e+01
1632207600;1,0000000000e+02;4,4477875827e+05;1,9716865000e-01;0,0000000000e+00;5,5693676333e-01;3,5176691511e+02;2,4880846781e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,2807485361e+02
1632209400;1,0000000000e+02;3,8797647902e+05;1,9726824444e-01;0,0000000000e+00;5,5803556778e-01;3,2021362813e+02;2,8216303983e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3155851698e+02
1632211200;1,0000000000e+02;2,2782762695e+05;1,9776250889e-01;0,0000000000e+00;5,5717433778e-01;2,1564694446e+02;3,9032192811e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1748379250e+02
1632213000;1,0000000000e+02;3,7669974085e+06;1,9720445889e-01;0,0000000000e+00;5,5702305889e-01;2,6385429343e+03;4,1827897154e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,7443708311e+02
1632214800;1,0000000000e+02;1,0082222693e+06;1,9776064222e-01;0,0000000000e+00;5,5730372333e-01;7,6633991231e+02;4,0120832295e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9677481766e+02
1632216600;1,0000000000e+02;2,4672619185e+05;1,8783416222e-01;0,0000000000e+00;5,5793114389e-01;2,1827683761e+02;2,2688812034e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,2771092723e+01
1632218400;1,0000000000e+02;1,7235142719e+05;1,9722121000e-01;0,0000000000e+00;5,5678036333e-01;1,5755213874e+02;1,9115008840e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,4271960652e+01
1632220200;1,0000000000e+02;1,7943295438e+05;1,9778666000e-01;0,0000000000e+00;5,5764792444e-01;1,5869114604e+02;1,9466277090e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,5308915946e+01
1632222000;1,0000000000e+02;1,9582209794e+05;1,9774871667e-01;0,0000000000e+00;5,5642112889e-01;1,6532471451e+02;1,7699818034e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,2968852853e+01
1632223800;1,0000000000e+02;1,0460345074e+05;1,9766741222e-01;0,0000000000e+00;5,5809150667e-01;1,0218294631e+02;1,6626737348e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,2157810587e+01
1632225600;1,0000000000e+02;1,2072552587e+06;1,9679011667e-01;0,0000000000e+00;5,5759726222e-01;9,1258805483e+02;4,2109200325e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,7276616848e+02
1632227400;1,0000000000e+02;1,0344682319e+06;1,9778950889e-01;0,0000000000e+00;5,5683918667e-01;7,9260682566e+02;4,5536698958e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6794268735e+02
1632229200;1,0000000000e+02;4,6158374812e+05;1,9718866667e-01;0,0000000000e+00;5,5757187889e-01;3,7016213780e+02;2,8657386599e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3717697137e+02
1632231000;1,0000000000e+02;3,0731485449e+05;1,9779964444e-01;0,0000000000e+00;5,5782392667e-01;2,5884194190e+02;3,1922494653e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1497498371e+02
1632232800;1,0000000000e+02;3,7490182211e+05;1,9722106222e-01;0,0000000000e+00;5,5668420778e-01;3,1009856789e+02;2,5137685778e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,2119712566e+02
1632234600;1,0000000000e+02;3,7177052691e+05;1,9723190889e-01;0,0000000000e+00;5,5768571111e-01;2,9991438307e+02;2,2582606556e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1774712172e+02
1632236400;1,0000000000e+02;3,4028657150e+04;1,9777883333e-01;0,0000000000e+00;5,5679604111e-01;4,4761646391e+01;1,4122089132e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,2518600798e+01
